id,is_laugh
ssjvi3yph,0.5957358202168741
8fj9oh3ax,0.5362643377689565
xhi22clmb,0.50262654016329
y5u84c4e1,0.3626089038374293
3zdmr8pa0,0.37954259237147964
ohinczq5g,0.5614811224533344
b43vvxxq2,0.579333021705242
skcnlguvc,0.5086894362692901
cjapogdpk,0.5842546870502382
ml9yq32sz,0.532712786743037
ovrpt94d6,0.5156469352188201
rzbxxcx6l,0.4069494880095645
4mytzj67o,0.4419418511350273
o24uubjok,0.582043031322824
hqkg4ynyg,0.6695270013183514
7dwkjg7cs,0.5374096110473108
91yk7glnv,0.43975157420672323
unvzm4p9r,0.5783987969696931
aephoxp7j,0.29140121171336864
6k3enjnm3,0.6341476005285152
fimbqzq3a,0.3353267110056705
qdrvgqh7g,0.3558558772740096
oghauh7ta,0.7419874298003523
zlknrrddb,0.2131246049964428
gbwn7rx8d,0.2828104554890423
uoezurxzs,0.41021506290607834
ia5aqsqit,0.47967180498171863
tq90raxty,0.523205771042821
6dugru8qv,0.35473285548882605
0z2sxfkfv,0.4125253055984013
9aibatte2,0.3119648893047359
2fxktukku,0.32990240186278635
0hexfzndp,0.6912434890701994
syanyib5f,0.2870120730929261
mbnhziasi,0.6117974494193118
ohbyvtrdr,0.668401075852014
g0oqfulgw,0.35867175980872223
mjrcqh6gc,0.5874600051311789
wcpyh9btv,0.32075054038346745
qoab9koe0,0.3704067639337152
fgmpnto4e,0.6058059219240914
t8s5xbc7z,0.47921101451835985
d3fhnfn4s,0.5224349871362257
nvotiyolf,0.5600951857153085
6qdehiyq5,0.642468172497921
vndwchmjl,0.3595921868549607
06laejtgn,0.5573969488745398
kyo9vfvsb,0.6130440783175346
wmr67vanc,0.39229954994854627
9219d9ry0,0.4877787466925441
txc8evwah,0.29123980158791235
m2imbxfmy,0.5500271837767589
wisvceljb,0.569136874038321
8jbqzbfjs,0.35941769941709567
scf8c3ooi,0.7115028959083015
tydjeg1lt,0.657576378466327
hjujqnvk1,0.3692568863799785
ge8b94owl,0.5044082945910989
lxdwcallh,0.4720651861950946
xpekfairy,0.3563716076265722
b4vzwl5lx,0.39276138660934845
hs6vamuvh,0.5608498137034518
0unjsem87,0.7341392744065747
qsfehoum0,0.4346153579089865
nnkh4bhoh,0.4375883434659323
wsqtt2k2p,0.2778097944951942
usxpe0xou,0.5573255092596742
o5envcqw1,0.32822887696048814
ypukya8zu,0.5744420145617906
vqlglzd0a,0.49468440579579714
lavaknyzi,0.3941695101958279
yosbvectt,0.4365586365837849
ft2hunlfv,0.7254418649125484
8ndzuhy5m,0.5871683769180113
mnmcg0imq,0.5392576328869652
c8egvvqbo,0.5924223352907406
kajeixis1,0.2825892480634079
y45bfuok2,0.45385211880627324
0hkkdauac,0.3937487504483069
qsudn67m2,0.5135152579022104
idp87z5u4,0.401370939222145
qysevywxx,0.4807018651130508
pq2lyb874,0.6110752849695061
nanan1q6c,0.5198457405883672
i2alozmu4,0.5093826213595946
zhauphxsc,0.6256925428467811
feu3fu6bg,0.6719767922423764
ipo4xakdw,0.7601522182771445
evxfpaqpc,0.5329315858518434
hovdexpkk,0.43715295841486307
iqjqljfgu,0.5526550686047731
3emetbnbg,0.6711643577837014
mjbd2klv0,0.3748920146467091
becmzwdbx,0.6710864591334351
fiol08u8o,0.6337124934673649
fwhi0kkuf,0.6726411769585189
wxfshynyf,0.4036909137308107
gufug5fvd,0.4998332269804426
mwzdvaebe,0.4542246372937469
hhevmygay,0.2711481814919077
b05yoktvx,0.7854782107505413
f7fxlzwef,0.40649552424016283
sd2skkv0z,0.3942236582055618
yvei6q4xm,0.32747025554721265
5mibf91yc,0.3875162927799101
w2fjfecwo,0.6039800999643281
vrmueleei,0.4967479129229001
ml9mipa2t,0.3055469203580246
lusnvdzew,0.33341687894270683
i4wrwkjfd,0.676603745611533
7vhe2z1xu,0.7722630035974418
d4thidnwt,0.4962574205701562
uew5k3c7o,0.6754726962898703
xgmadezjk,0.4758361408960912
1qt70bp7d,0.36717916908915604
mtja9d9rz,0.18896649294418988
ybkbhlgwn,0.38467773823406565
widig5pok,0.35450944091588427
miohfypyq,0.4234916883605288
qo1myylwe,0.5360358961935019
pvs7zl8xe,0.5487846392137785
npg8jblkb,0.2982769785465072
6v4eoipvz,0.4057659805911973
gqzaf69ki,0.5192567393552403
btb9zeggw,0.43265319185334766
iymfer0rz,0.649831976657569
h8xfxvkyk,0.5014225457004697
kvm0c1ium,0.434431738388575
negja3rcb,0.45044616366398216
aon0bfkzx,0.692342871151857
xli2w99zs,0.48388544231167313
o7ng0aiy4,0.7948774851040113
hb3ubabqt,0.5034374750044442
twz7hab2r,0.45892306550604206
d7lxctswd,0.27084649199078537
iyiggrho6,0.4523235099867528
jl5dl1sj7,0.5573175094412214
cbwi290js,0.4523531177623309
9rluiibfm,0.5469081589380784
syajid8bx,0.6239714208307803
kql0gtzei,0.25519581785920387
wsx8xd1ru,0.46320273426872316
miilo84nr,0.5260935977554787
iqovjskpc,0.38299210933963673
m5gk5zgct,0.4682591664979643
o3kbcmsnx,0.4318074008751084
ekbnytnhn,0.39525088630832406
70umcbbzg,0.3483661673162117
hv0wzaukr,0.7141111239368704
8po9vna7v,0.3576671886205364
cxcgh6ook,0.3868337842938775
dv5xhrvtr,0.4517591423859785
66nkw1sai,0.28722315395327935
svk86cmic,0.6004446696611561
2uek0nxhx,0.31513176704454227
i65papeoe,0.20719590155298973
wor4ekciv,0.5088910570113923
i5gzvrbl9,0.2813202143997188
m11fclvay,0.3222388646477832
uttrksb21,0.5136047557888508
9m40adq6p,0.39423414125488987
emihmyxxo,0.39688265358571084
q7i2oawwp,0.4407491221832645
ycikatrau,0.5209489669491326
kyhitfb32,0.6134691341304659
es79mofed,0.5350088536446934
vgzqbws2q,0.752633950063754
41sri1skw,0.7146156379768029
ps2ic0b2e,0.33183038802859427
xqwjzg0zz,0.5108448245640219
gbe1f6zd7,0.6460407101695741
hzn2azlxy,0.3943577784546712
4ud74xh8k,0.4986440880829114
xcz6jlsiz,0.48741498713852316
hxiz0wcdq,0.32784701650831805
arw6a2jbu,0.538799807148719
lbvwrkicn,0.4092260815470356
fmswwmaqg,0.40407699058281177
iwbhveqfn,0.5383144733203251
pesznzwrd,0.7294720355300077
5bqzqk5mg,0.34496221006639943
kyknljvek,0.4294219087071604
i23bnqsrp,0.5286076268984283
82logpn2h,0.6014767521718717
gqceahbpz,0.555269516438894
uejq30msa,0.3344735301744813
lfqlz92ld,0.5924476016175633
ezb2eoizi,0.6200278677682604
vh5fhuf9u,0.3688550865739432
llgziaz63,0.41466574074179485
j49yvt4pp,0.4641441651499927
i6w3z5olw,0.42177626849111927
irkdaqdrm,0.4073096283840281
vht8x8k5j,0.2220280200589325
qd0jqjoff,0.7120525052916028
gpfkuhgqr,0.48237153410704636
tv3uruqbq,0.7120714092432999
ub9dgbgjm,0.3488589087206124
u7hkg72hh,0.552968232149362
tslmcm7s2,0.7074483299981922
chvrter4o,0.43559681770706266
jmgbi6ex4,0.3736264410934731
3sh99yjtt,0.6426548889770549
yppms5vjv,0.7164034122270813
6kbhvesd6,0.5571960236862382
juuyysdyz,0.2457448123656317
y5vn6fqiz,0.5708117459179557
aprwfsa5l,0.5136843984005007
0evfqidyc,0.4919929973275351
fuomn751f,0.48775039948731025
82nbtntmh,0.6800267798865025
3ai39gxci,0.7720100720097771
1w9zdk0t8,0.5269215606014804
bekx09uze,0.7111080853432299
txowk0z1g,0.4158369885040147
idqxur75i,0.5250571814918111
i4wosl7kf,0.31640311094522366
fg6ysnfwb,0.4187760948356804
vfafy6iya,0.5794604563870324
29zfy4gc5,0.6085534582322991
hw8rzfwka,0.43929169703556886
sdllgy0cr,0.4065897654987977
az3a6k8ur,0.5445773517536904
rqsbzomn4,0.46721497355997543
ij4mmradb,0.7396622536751545
aayqcyjus,0.4800764307456755
irfox5pvv,0.24274395833689272
ryqedwznz,0.39661519031002235
pnur7iitb,0.26941312510944343
y9iewslng,0.37140879548506933
9cbjkeppf,0.6405844311734974
d8ulw89qk,0.513348494111232
mlpezy1ge,0.3931366016076921
efqj4qfsy,0.6476282872816955
e6585tbqs,0.5872794207899975
zd5fwjpzs,0.3213095458262905
ldffaoon7,0.7079041162860827
khdrm1tm4,0.4258109391187927
adhtdpe7k,0.38577944515304574
c8edbg0ee,0.46841519009616484
beetexcfb,0.4083679825137197
1swuua51p,0.469307294246987
p5at8lbiz,0.42627455251990887
5rhp9jmof,0.5260869988492506
i2y5zq5sg,0.5815205360219092
kn34hfwgw,0.5699780863365382
0feue9au3,0.5968478948180991
pqttyunrd,0.4616307334634997
ve0dsr9yn,0.26801224116633704
pfisulh1a,0.4986056417547357
adwxoccd7,0.5786516441817001
gnkfwwejs,0.6361059865699634
03lpv0o6j,0.8222285288493154
5beonbc5b,0.4327343311251593
i95fkypzg,0.4548714720989562
n0lfihpgo,0.37653164823568097
93980zb47,0.7578433577312365
gd9ewtgvp,0.4240721493055688
wqnknfrv1,0.7347242042943314
fljb9crvo,0.4686881500011384
fcrkj8t9x,0.2758498794068841
irborev0e,0.4285202499685752
zorlwrtja,0.5912754403376255
cpzlnv1lp,0.33684301134093014
85nxntdir,0.79789398754796
7fq7d95nd,0.4118633615692624
gfxobduaq,0.4915891072776753
dvpjoxdsa,0.2178254476207838
xx4iu6t6b,0.6263169998777481
ox5xyf11z,0.45093731244426577
zoctjs8st,0.5882889020159873
slbj2qbd2,0.704977310680452
ddmobei4j,0.4503986660624962
wnr7lisqh,0.6023373771682031
3p7q4cdlc,0.5557127305352239
kocwmtkih,0.5627189665138259
wefduznti,0.26809638841769434
q43nvhjyz,0.35415849339387206
k6hzzlqdn,0.5733651522264276
bu1gjfxk3,0.44206183135570315
6wkgxcdir,0.5491886867771533
oatiluw6q,0.4259280210499303
4vprhfhlk,0.5404217748279563
m6fcqkz17,0.42874874299026106
gmlwmy1g1,0.5947548023106973
d0b4tz5ub,0.29047690506715124
xjsptvllu,0.2481119107793227
pvkyrfhf9,0.3037461597391223
oskiniswn,0.6859267431123218
jkrwydvet,0.40547337225529023
ph6xfehvy,0.39626425089118206
dc4eztcen,0.47359180933047884
nlhaf1xi8,0.5774076748400381
zj6wds3ju,0.4804797181553513
wpqn5bwph,0.4525980615252558
n75hnemsn,0.5079884788102008
bdxsminf9,0.7219978287186182
oz1aueush,0.5299614498721277
x9cvotpjk,0.3335723661755034
miipzyv1x,0.5717759351448771
9sqg7uoyd,0.2947675017426317
zhwikp2lx,0.5472453397135567
wjbzbrhpj,0.7082066023435016
hms8mqfg5,0.6492372877626319
n7lh8v4bh,0.7136314251508338
1jhdd639k,0.23434095648957448
cuzhvmgak,0.3984771700126483
9kz3lxmzk,0.6148439252867092
z7xauxjtx,0.4101643743045179
ivrjsmbny,0.44810034884856387
j9nrinqah,0.33437414439941593
binnpssc6,0.4033855191792781
8dztobd4p,0.5058111816658386
nlzlbedm1,0.4043974770951292
6zmqcdfkd,0.7489823061918273
lqpamorwb,0.5791928661829183
hckhy8gkd,0.32819556691019736
uwgoiv2rc,0.6507563738583074
knenndj2m,0.5987529158437488
9b35dzjdn,0.5617268287742533
zpeolgbnj,0.4323366608862084
qrxzeribt,0.43968603064282685
enpbfcvjx,0.3202848700927129
akis6bncu,0.369148400907413
z7jsbw0ac,0.3773560770389874
8xuup2quu,0.32279627751518736
6m3nfaykl,0.39149425786956954
8huvxnxdm,0.6765473012062588
p94etavph,0.303588291771665
g8qfjcbk1,0.7091478278714682
b8nukuwhp,0.5059198180324055
yqvrwsu1j,0.3243138407932456
eve8ylqpc,0.39510353263418463
7jjat2s3i,0.41380872661306795
ceaqbijsy,0.2773252222475362
wgta4rajy,0.3799112644293953
urili1mdz,0.40136363862855395
dl9evnr5u,0.6010087471717506
u7c623sax,0.4549166644103187
t2z8cqdd4,0.39012087653338373
bp2htc96t,0.45707551463615775
oym184dvh,0.31136827514309945
bntyocbid,0.5139038760715163
pawqatbx7,0.40730499449326324
hedfkdsvv,0.5182973667210272
cbjuu7azw,0.5810879787040576
rnj4t012p,0.3336376693380774
z2cyqgtnm,0.3612498752542952
fpxlahgk4,0.6303324887995158
hwgzssn8i,0.3964497706665085
lksessuig,0.27307950851775975
u47lar9j5,0.5503636836356847
6mfex0dwo,0.5075361487443263
cuadacjqq,0.6417817266817311
9yabpftgd,0.541688695666803
yyf5jglbh,0.5096545814229937
wvuawqum5,0.2759810259154539
vpcvrawhj,0.30820304654365865
inimaw1tt,0.5692703856352971
vg8vbjrmp,0.6169188764319293
2ia6dyikz,0.2831695484302784
graligxst,0.6621130762582353
mjqldvpcw,0.6765674630693115
kjfcs6x90,0.7346150230899883
tpwie4zt6,0.6554262179144518
lsbxnoopm,0.37819450068968424
g3lmau9f2,0.5811675830666232
eawgmhjpc,0.6441712056030883
muqhgjjgl,0.6883835514693127
bmhfwwhkd,0.448277288949219
umrul3ril,0.3397671051901566
hu6yf5tsw,0.515800427079867
armcoj1xo,0.4112491070524878
sgssw7v39,0.32800098142430173
lnh4tzzdc,0.3722401596765742
byu4iqlyu,0.5540078428103339
qwtlwii6k,0.26016161365206464
yhs46ipac,0.5063796877400738
frjstkboj,0.638646450968839
fuc9pbmzz,0.42671947072589617
mxiccincl,0.5543453511800706
8clvhg8ez,0.5274179313357374
ewj675goa,0.6015734670865336
bbcv7wi5t,0.6185797401281744
4fpqqcge6,0.43980169924827384
70x9ubbpa,0.4707841326840752
ftq5qoblt,0.4569017607535808
97hcfj0au,0.3238351719743631
mgclkaphz,0.49643967435599684
kdxjrcvos,0.5929008110206059
udwfbdccz,0.6823681808023937
lxkxixvjh,0.39335203723043133
s9xij9ree,0.5736125510870995
lqk72cey1,0.696572783508196
ohnfgvp8z,0.4602898278486537
neogixqrm,0.6563767974937251
thkwxgw51,0.7125601690196358
eawkw5rcg,0.5634563500357233
wdwgw3lw9,0.512852851394808
rbevogmjc,0.3938765816523726
0dnfa0yke,0.6007581702445838
e4k9zgsu7,0.7516262929007622
cbw7remxv,0.5660857203414447
9xzbrusgs,0.667708925324454
ygyla2nrk,0.7212052562793427
snpod3lom,0.3163588333695775
rjfqmk9pn,0.23192187551690302
skm7cyl1p,0.6013872069493761
wicl5xs6b,0.45323168501674405
sog7mict7,0.6190990337981422
dr7ezobyu,0.5752910526928723
ian9xjotu,0.27943151933364796
evayjnl8c,0.5490370728611867
xk9xtbtwf,0.4138055514785114
v17sgqnpm,0.7446757739051845
uqtfsl3s3,0.6507357400755562
zbathzwbf,0.46006602377274375
crebscm0g,0.6747245141687939
qtuy2btfz,0.3586618045840303
ybyb0dxtb,0.4695408366112933
knwsczm2i,0.5380655637327514
jeosacjzh,0.7207963307844627
lagi5lptu,0.2859932528981758
drsgcz0qi,0.2701345689836168
434hwk6my,0.3119554350500116
v5nw5icqu,0.7463899787082358
1xcscpwz9,0.6855271634108728
ncssvaumo,0.6751651822190828
5dsto0fml,0.5191257949299347
ccmyadqra,0.39241240817299916
b6ilpwtfs,0.7878928428313197
ninld7piy,0.4939372054420544
rplvb1a0g,0.5529809967305578
nhpo0xcjh,0.5227391465637938
cqwhpatkp,0.6337106027521571
h9tqgciqu,0.6933827224352574
jariqwwfw,0.8300594342798189
jczpdqiov,0.5538213127529901
xnkmcmatl,0.4277698760718804
aol8rt2km,0.551594819995141
qdinfydqa,0.6418308929005052
mdifcxxls,0.5688266506620954
5ymd1n67d,0.6676413183052043
yhcugurmu,0.6853318472347977
edff2pil0,0.3718468090074889
4vgx80cmi,0.5192548046238589
b3ztif9z6,0.48960474070008797
qn9qmh1nd,0.24811189641150178
nrolsgsne,0.3864903747985143
tia1wt0rj,0.6348695818061972
uevdcnuba,0.8218998759332412
xt6pkvyqh,0.3935932250237578
dqdscrmre,0.46730735596169237
f78edkujn,0.5676157901320161
p55jxck1y,0.4823521906535084
2kddbxvgk,0.6537900172356121
d7ljqq2gj,0.6338917783526139
kw6bqnjza,0.4778678241819771
6rg5zl36r,0.2666083792391912
ucdd0fgep,0.3401410841135121
4egumq2ri,0.40674531653635204
uae200skt,0.6913781309211484
ltakrywmd,0.49957412461506856
gkve1xqtv,0.5591220682603709
duovxsb4z,0.5405681873304227
wscjn6ce3,0.48122528243713164
aq5chstja,0.26547338636510975
nqrdcm2bm,0.7344435928623485
yuycl85it,0.40326238180286617
zamtxr0wv,0.5847579093817409
tlgvgicbv,0.3018109681915809
ygvlvsz8h,0.45276315707495846
wvlac7ubd,0.2639293286135598
f2cn16qmb,0.39805684777602895
9zpzesz3o,0.6400856534624367
1gbzfqrrm,0.31593863250646764
3rqktmuiz,0.2841976280767431
ivdkw94jo,0.7230265646001567
m4mamxrzy,0.6190620974989346
i0wqtq01x,0.5472699693503942
ckcshpbdp,0.47850883559683755
ypxovfafb,0.6470948478078373
lepz21jr7,0.49965135825490176
9zoqijzmv,0.43250800519586324
hbsm5kbr9,0.5145234902736723
fk6oiocjo,0.5118869845105094
znxwja6dk,0.6292507782895104
nakzazun6,0.3543091397029283
xlob6r36s,0.5967672799257303
cz16aggv8,0.49361098192128994
hni48j1eo,0.5199913588208405
roeh3js4e,0.43317031908621395
1mb9b7w3l,0.31277114317948856
il5ymbce8,0.5163738385864165
mrvqcbgtu,0.40543080118707475
r7loxwbzp,0.4450977423316003
3azujdsyd,0.48649412714798485
hq3v124pi,0.59184299404986
sgmnekiof,0.42654945746108447
vusc33fop,0.3796398212554819
dvvettzof,0.23157653184701948
kpubl1hkq,0.48126681520754633
ndrre7qvn,0.6266320494715724
sxpjne0pp,0.3530995279671783
qq80oxmnb,0.1980511969055704
jgkshht3g,0.37137210886793665
7cv8ojcte,0.44605382577726266
faatgksn3,0.6985565083435872
cjlajj2wi,0.3133109228289185
9zdw5d9w1,0.23528826906877925
4wyw066kq,0.47237221127991436
lneksflud,0.7900443516505902
q7u8amgre,0.8271671617486336
uz2meqliy,0.6558587637738846
get8cff9g,0.5354442645412293
xixlypc5n,0.6909382632055371
vbohianj8,0.3722655892945982
xnytmelga,0.29039734332037437
h6eobfmrs,0.7462283047338806
pd19llwhq,0.1865724538203236
7qjvdgc7d,0.45017930014297247
0yltrdgmb,0.18628859113268387
smtbemsvt,0.5474968580954532
zlcezqx9l,0.4375929192355822
zltewwyxz,0.25599723235466254
hz9bkbpog,0.2639021728776631
ezma80oxq,0.4954503354697124
scipmqzgc,0.48926794736144574
zyaheqnni,0.5995028639261458
eixlhotqp,0.5737960412662931
antqf5xhh,0.4423456176458626
0xnqc3chr,0.6323129684347776
xivcdxsck,0.48215883427315226
eiglg2tcl,0.3162161003601564
4e47rdhua,0.40123642590868097
8qiinkd5o,0.5634526244861418
4llloswjy,0.5545946668876603
rm1bplkor,0.6930689307658301
kvhukouxv,0.3810408165833074
cpmau6mbs,0.31961939827287433
owco92aca,0.516762316098554
gcmlbl2od,0.33001944158085783
25psbjpto,0.6327999159648174
o9fle24n1,0.507834764348198
ywhiuivry,0.6383061104055319
j6cuaeoa0,0.40071921729682763
uz8kuj3kk,0.31471399244455694
1rxa25q9j,0.5118361100018894
9xmsfkhgv,0.6738346415810605
wkqyomjcp,0.25577413485208883
x6pdw2aav,0.3950584446202547
acub1cwgo,0.5038388222469548
nnxywaxwl,0.3941112210499352
vi9gluska,0.6583371123678056
f0wppwzdz,0.24037518362779967
zjiqsuvx6,0.47349665263798774
kxbj3276b,0.4729593168241479
mqgjwvzdc,0.41873274265935323
yyrpwb7ae,0.6194494128460044
pbnxbutjd,0.4102689603298143
zyery8fkv,0.7595921015236886
oubgsokla,0.56453558678873
g84ezx82d,0.41432395346810186
avjk3xmoo,0.5324662841403108
lpkkmgzaq,0.3248503793251751
rj5bekkke,0.44600173375283475
yarmpaw7b,0.632813189208865
7j3yrtmrp,0.5799855092284397
z2ce5tvwk,0.8144155184873039
mpiayujaf,0.43189101838478083
cgjinnxoc,0.3537994357054893
kzvd2c5is,0.5186121651684711
tsr2hd8qd,0.5684108129333372
ivuvcreoi,0.5326666595995491
cnq8zzpkg,0.5163018818463085
mwfwidsrp,0.435860853116361
m8dausuzq,0.5170897604772273
vyd5yipbi,0.6318880587688627
h7sdd68al,0.7315228441829527
7hbp3usst,0.4607734101316267
boovmabsb,0.3207429015806178
bscincpuo,0.316517551665718
odmxqtnyc,0.8195721850059285
gykdusbp1,0.5993891650887022
pzfkvyq3h,0.35321593133443946
u6a6cs4b0,0.6597374503838966
trd2tavj2,0.35575331593676573
upw7tjyob,0.5633571803875379
zld6tpww9,0.5027622156223291
v6nuizpfu,0.4803644868506335
b85ilfdtd,0.4353653202847274
dkoouiaiz,0.27392614547145033
6hecag56b,0.3621987303545012
albju93zm,0.48557477058856874
txqva5gvw,0.4436098501002748
6i07akpgp,0.38942384781360384
jzwpqx8zc,0.5402625218946433
piya9plmf,0.5983638514891927
uob9yrbmq,0.5197132910585853
gmjfc5jfg,0.35191743035641215
ap2vgcqmw,0.3254549521313985
pd18dsiyz,0.38090118438481413
so24hvgau,0.4624201969413408
uab0zvugz,0.493578573530305
xr3qxsbx2,0.4174097034310894
0uhhp6xoy,0.4790830449385328
broe6y0e4,0.4293333411564435
to0gdxyj6,0.5915517155812732
