id,is_laugh
aephoxp7j,0.31049680176525735
6k3enjnm3,0.6354991549989872
fimbqzq3a,0.3886609130801624
qdrvgqh7g,0.43450557202039997
oghauh7ta,0.7221011133377666
zlknrrddb,0.2933223917791306
gbwn7rx8d,0.36817308326725073
uoezurxzs,0.38260228902986243
ia5aqsqit,0.5118423000483903
tq90raxty,0.5272170858619819
6dugru8qv,0.3433775882712311
0z2sxfkfv,0.41950513629087827
9aibatte2,0.3063094530637065
2fxktukku,0.4027100586750029
0hexfzndp,0.7135790604571521
syanyib5f,0.31838140764297973
mbnhziasi,0.6536971695154674
ohbyvtrdr,0.6629593414237239
g0oqfulgw,0.36865899698278226
mjrcqh6gc,0.5341691262546886
wcpyh9btv,0.3494809987444829
qoab9koe0,0.4017062661831654
fgmpnto4e,0.6511853676752494
t8s5xbc7z,0.44501895095168553
d3fhnfn4s,0.501241429939551
nvotiyolf,0.510311732137125
6qdehiyq5,0.6444269269426982
vndwchmjl,0.44055507190921916
06laejtgn,0.5486947213565045
kyo9vfvsb,0.6255379158097086
wmr67vanc,0.3727976003161138
9219d9ry0,0.46299432954028363
txc8evwah,0.49201783679619426
m2imbxfmy,0.5200430959257719
wisvceljb,0.5417132043759856
8jbqzbfjs,0.3440519223997608
scf8c3ooi,0.6828138347651999
tydjeg1lt,0.6261471697149682
hjujqnvk1,0.34909605322257187
ge8b94owl,0.5411312013613221
lxdwcallh,0.5083791416444445
xpekfairy,0.47033955146792583
b4vzwl5lx,0.3859983281708638
hs6vamuvh,0.475660177569055
0unjsem87,0.7530985773197233
qsfehoum0,0.5040190835014982
nnkh4bhoh,0.3494605498033605
wsqtt2k2p,0.36411335397483247
usxpe0xou,0.5534351575620946
o5envcqw1,0.3404551261975092
ypukya8zu,0.5771035794274841
vqlglzd0a,0.5328456160216467
lavaknyzi,0.4379743521037204
yosbvectt,0.46609527378213494
ft2hunlfv,0.6794593160851914
8ndzuhy5m,0.5316461369331815
mnmcg0imq,0.5359937201109248
c8egvvqbo,0.6983632140730063
kajeixis1,0.3296331525294968
y45bfuok2,0.4035883296619238
0hkkdauac,0.417395734786993
qsudn67m2,0.5093856976428717
idp87z5u4,0.48192453650945966
qysevywxx,0.5024949084806409
pq2lyb874,0.5584447740670506
nanan1q6c,0.4696170122146881
i2alozmu4,0.5040708062169383
zhauphxsc,0.6147617163431207
feu3fu6bg,0.730222150517341
ipo4xakdw,0.7476702379183338
evxfpaqpc,0.49809200705048123
hovdexpkk,0.41776588345342724
iqjqljfgu,0.42425295712956274
3emetbnbg,0.670300077387449
mjbd2klv0,0.4536107320238635
becmzwdbx,0.6482656374192329
fiol08u8o,0.6227271626755417
fwhi0kkuf,0.6297835767320625
wxfshynyf,0.4528361925948662
gufug5fvd,0.4973460190930555
mwzdvaebe,0.3818970822310141
hhevmygay,0.3973463864314251
b05yoktvx,0.7576331667228899
f7fxlzwef,0.4079869785126919
sd2skkv0z,0.43404147726326603
yvei6q4xm,0.4011431824929946
5mibf91yc,0.44622642851054345
w2fjfecwo,0.6670068330552741
vrmueleei,0.4888878032863433
ml9mipa2t,0.2908184592113858
lusnvdzew,0.31333103484549774
i4wrwkjfd,0.7053158517027569
7vhe2z1xu,0.7568630044898882
d4thidnwt,0.6413422701242765
uew5k3c7o,0.7204138587449311
xgmadezjk,0.48707121875359544
1qt70bp7d,0.33505236338797334
mtja9d9rz,0.3715122479929516
ybkbhlgwn,0.40188853839190114
widig5pok,0.3128328134984984
miohfypyq,0.4102283636118202
qo1myylwe,0.5014599143870351
pvs7zl8xe,0.48126940029587423
npg8jblkb,0.32046365282918504
6v4eoipvz,0.3805979336457953
gqzaf69ki,0.5278409999785658
btb9zeggw,0.44698873503460473
iymfer0rz,0.6454204945454924
h8xfxvkyk,0.41324037047127615
kvm0c1ium,0.47749570876383796
negja3rcb,0.4896702877243594
aon0bfkzx,0.7625430827319089
xli2w99zs,0.48355849219292735
o7ng0aiy4,0.7289900728098946
hb3ubabqt,0.5235329430004056
twz7hab2r,0.5402719341755974
d7lxctswd,0.3896610971809917
iyiggrho6,0.4605616934318667
jl5dl1sj7,0.4969161639721846
cbwi290js,0.4285020123041634
9rluiibfm,0.5830328369813313
syajid8bx,0.62931825203211
kql0gtzei,0.3063125384729768
wsx8xd1ru,0.49525612016673703
miilo84nr,0.5116375542952334
iqovjskpc,0.323871296747559
m5gk5zgct,0.4584358317847677
o3kbcmsnx,0.3668421438778309
ekbnytnhn,0.38898720498827566
70umcbbzg,0.48631909831516484
hv0wzaukr,0.6975439187779023
8po9vna7v,0.3847433406067714
cxcgh6ook,0.3320349121486919
dv5xhrvtr,0.43880577499899126
66nkw1sai,0.314631060227102
svk86cmic,0.648867966704991
2uek0nxhx,0.32884766720144604
i65papeoe,0.28176982094709696
wor4ekciv,0.5830902106659597
i5gzvrbl9,0.3190773603727848
m11fclvay,0.3803398963841172
uttrksb21,0.47341488238762214
9m40adq6p,0.36441662768706123
emihmyxxo,0.3915225996130557
q7i2oawwp,0.4737623316899205
ycikatrau,0.5242004940778748
kyhitfb32,0.4982329801247202
es79mofed,0.5094422717764402
vgzqbws2q,0.7590773853349737
41sri1skw,0.6007551552773673
ps2ic0b2e,0.32116848460541847
xqwjzg0zz,0.5281915787429632
gbe1f6zd7,0.7224889805139404
hzn2azlxy,0.43511259541086333
4ud74xh8k,0.4998436236785915
xcz6jlsiz,0.5253010781174213
hxiz0wcdq,0.38709892155306264
arw6a2jbu,0.581861269526084
lbvwrkicn,0.39975551664774117
fmswwmaqg,0.4175754425300051
iwbhveqfn,0.5678295640921988
pesznzwrd,0.745086628952902
5bqzqk5mg,0.3609113484976543
kyknljvek,0.4216244195719839
i23bnqsrp,0.527550293270366
82logpn2h,0.6178718047175057
gqceahbpz,0.5451315102990512
uejq30msa,0.37897294274858806
lfqlz92ld,0.5836782172362244
ezb2eoizi,0.53919174113048
vh5fhuf9u,0.40592450016299875
llgziaz63,0.4714778041614009
j49yvt4pp,0.4866777632114445
i6w3z5olw,0.49594999021556463
irkdaqdrm,0.44706336247809536
vht8x8k5j,0.30314029444444474
qd0jqjoff,0.6858913441711308
gpfkuhgqr,0.5098799014291978
tv3uruqbq,0.6314438088465143
ub9dgbgjm,0.35339149848896195
u7hkg72hh,0.5938248559442979
tslmcm7s2,0.7001993023319757
chvrter4o,0.423486147715373
jmgbi6ex4,0.42181442056593405
3sh99yjtt,0.660331700173155
yppms5vjv,0.6345098467238305
6kbhvesd6,0.5478174024890831
juuyysdyz,0.3076509578054071
y5vn6fqiz,0.5805031717384148
aprwfsa5l,0.4953368371258554
0evfqidyc,0.4622724023055058
fuomn751f,0.4605657964702984
82nbtntmh,0.592377427466099
3ai39gxci,0.7174281525120925
1w9zdk0t8,0.526569329872871
bekx09uze,0.6951309586141411
txowk0z1g,0.3918991459276917
idqxur75i,0.5709231493215223
i4wosl7kf,0.3839874452309131
fg6ysnfwb,0.475607660904623
vfafy6iya,0.5295689858725976
29zfy4gc5,0.555949043541591
hw8rzfwka,0.5581096662426809
sdllgy0cr,0.487246233286284
az3a6k8ur,0.5219124112281771
rqsbzomn4,0.5725296416029253
ij4mmradb,0.7652228976579143
aayqcyjus,0.4094870670864361
irfox5pvv,0.2857872035517857
ryqedwznz,0.43560080730653405
pnur7iitb,0.3648381079113192
y9iewslng,0.4984712687441866
9cbjkeppf,0.6747496470606038
d8ulw89qk,0.49016535131536054
mlpezy1ge,0.41437242888405573
efqj4qfsy,0.6476959529689164
e6585tbqs,0.579520804219844
zd5fwjpzs,0.3397826255199645
ldffaoon7,0.7565418974931063
khdrm1tm4,0.4420607981732204
adhtdpe7k,0.4324884145941226
c8edbg0ee,0.4966426311511958
beetexcfb,0.42592746739802134
1swuua51p,0.4740730746610642
p5at8lbiz,0.46871302831266903
5rhp9jmof,0.5073955447320505
i2y5zq5sg,0.4966594315830798
kn34hfwgw,0.5084840500220391
0feue9au3,0.6953274291713295
pqttyunrd,0.48345930526545594
ve0dsr9yn,0.3492881435241268
pfisulh1a,0.5108621280444035
adwxoccd7,0.5321213721104017
gnkfwwejs,0.6274901646858603
03lpv0o6j,0.7707593824554536
5beonbc5b,0.5146751387684798
i95fkypzg,0.4033112681041387
n0lfihpgo,0.4753662598470707
93980zb47,0.7804831774040691
gd9ewtgvp,0.39877539659601163
wqnknfrv1,0.7254541509298967
fljb9crvo,0.5178979601632122
fcrkj8t9x,0.29583606462888457
irborev0e,0.5158110485913912
zorlwrtja,0.5829241235029784
cpzlnv1lp,0.3872424009555317
85nxntdir,0.7539334792115202
7fq7d95nd,0.3353473889567457
gfxobduaq,0.47297670786085627
dvpjoxdsa,0.27078648268106975
xx4iu6t6b,0.6153330900909165
ox5xyf11z,0.463573580936113
zoctjs8st,0.49622170226088314
slbj2qbd2,0.6211474510310474
ddmobei4j,0.4556276937484625
wnr7lisqh,0.647449043936045
3p7q4cdlc,0.5162327538351162
kocwmtkih,0.513606685909118
wefduznti,0.3025421739648926
q43nvhjyz,0.42662865107241943
k6hzzlqdn,0.5966097164398277
bu1gjfxk3,0.4605837615710655
6wkgxcdir,0.4631443186709213
oatiluw6q,0.41173209354750395
4vprhfhlk,0.5346704826207265
m6fcqkz17,0.4780169745616555
gmlwmy1g1,0.6416334336184408
d0b4tz5ub,0.3554909176038202
xjsptvllu,0.2877319589522743
pvkyrfhf9,0.4040087532772587
oskiniswn,0.6702913919408425
jkrwydvet,0.5015991013660581
ph6xfehvy,0.4629680560809644
dc4eztcen,0.47129392149980187
nlhaf1xi8,0.5227103633605046
zj6wds3ju,0.5467137786353669
wpqn5bwph,0.4726569261682529
n75hnemsn,0.6456442843031376
bdxsminf9,0.7190292359554116
oz1aueush,0.4556827394887669
x9cvotpjk,0.3407581946158217
miipzyv1x,0.5673415414520337
9sqg7uoyd,0.28539646470471736
zhwikp2lx,0.5042362988749554
wjbzbrhpj,0.7142135598979896
hms8mqfg5,0.67733600164503
n7lh8v4bh,0.5857279954501559
1jhdd639k,0.33679261568306634
cuzhvmgak,0.49694381966331347
9kz3lxmzk,0.5714979413567153
z7xauxjtx,0.4577216169825539
ivrjsmbny,0.4245228125389954
j9nrinqah,0.4210338965550893
binnpssc6,0.3715827576850758
8dztobd4p,0.5327043197321664
nlzlbedm1,0.46616620466526054
6zmqcdfkd,0.7511583499692066
lqpamorwb,0.4589629261334647
hckhy8gkd,0.3248981387468779
uwgoiv2rc,0.6819022398948474
knenndj2m,0.6263293190730327
9b35dzjdn,0.6332364522993553
zpeolgbnj,0.5031050323926329
qrxzeribt,0.4398368006339861
enpbfcvjx,0.3581696492614396
akis6bncu,0.3603421446823044
z7jsbw0ac,0.4268441101072873
8xuup2quu,0.29265411144521225
6m3nfaykl,0.3979318536576272
8huvxnxdm,0.6843285448975038
p94etavph,0.3489437020516541
g8qfjcbk1,0.7384531976979348
b8nukuwhp,0.4566437218493089
yqvrwsu1j,0.3256661400463793
eve8ylqpc,0.43817950482006834
7jjat2s3i,0.4530070528161075
ceaqbijsy,0.371491835197907
wgta4rajy,0.41468768373391146
urili1mdz,0.37456999877229236
dl9evnr5u,0.664040189873586
u7c623sax,0.558590787464176
t2z8cqdd4,0.3683364637871383
bp2htc96t,0.45586614564545713
oym184dvh,0.3616288036439831
bntyocbid,0.589317451754418
pawqatbx7,0.3938872340343937
hedfkdsvv,0.5251494348219572
cbjuu7azw,0.5922145564808493
rnj4t012p,0.32364207149833707
z2cyqgtnm,0.378948853316063
fpxlahgk4,0.6102157060215784
hwgzssn8i,0.3973609748467065
lksessuig,0.3914511604750565
u47lar9j5,0.4888071036342839
6mfex0dwo,0.5004131557249347
cuadacjqq,0.6252626374389686
9yabpftgd,0.6542366146111228
yyf5jglbh,0.4851543280113485
wvuawqum5,0.3086059712093988
vpcvrawhj,0.3136348581216301
inimaw1tt,0.525380358055558
vg8vbjrmp,0.5782663998259485
2ia6dyikz,0.34399710359736724
graligxst,0.6706089834572235
mjqldvpcw,0.7036339144465078
kjfcs6x90,0.7046897693728678
tpwie4zt6,0.6131412852865835
lsbxnoopm,0.38876966790019984
g3lmau9f2,0.5757166912389607
eawgmhjpc,0.6024594346002421
muqhgjjgl,0.6249764507627887
bmhfwwhkd,0.4645440326500364
umrul3ril,0.41210939777035455
hu6yf5tsw,0.4747917649914489
armcoj1xo,0.5102166313518547
sgssw7v39,0.4010162757410891
lnh4tzzdc,0.45535187381346554
byu4iqlyu,0.604284506612305
qwtlwii6k,0.36043957154902023
yhs46ipac,0.5964690541429095
frjstkboj,0.639364847738833
fuc9pbmzz,0.4007617955443898
mxiccincl,0.6208139797768087
8clvhg8ez,0.46922877670900115
ewj675goa,0.6597114870700349
bbcv7wi5t,0.6346241419680432
4fpqqcge6,0.4196003732074025
70x9ubbpa,0.44871450528382795
ftq5qoblt,0.4600614202007139
97hcfj0au,0.35447002100229086
mgclkaphz,0.4396170630484254
kdxjrcvos,0.5468460343011385
udwfbdccz,0.7076837707087482
lxkxixvjh,0.4121328458193554
s9xij9ree,0.5819450033847952
lqk72cey1,0.6150417043947285
ohnfgvp8z,0.4372225907366395
neogixqrm,0.5748836801885796
thkwxgw51,0.7237631516850613
eawkw5rcg,0.5326018655297687
wdwgw3lw9,0.5085818906544414
rbevogmjc,0.43594119723270863
0dnfa0yke,0.5776178750311249
e4k9zgsu7,0.7447063364708544
cbw7remxv,0.6503768724059746
9xzbrusgs,0.5298806592289734
ygyla2nrk,0.7318954878226878
snpod3lom,0.37853311268963113
rjfqmk9pn,0.327078769840926
skm7cyl1p,0.5625357983954227
wicl5xs6b,0.4547296771791641
sog7mict7,0.6955091826078845
dr7ezobyu,0.5937056049814597
ian9xjotu,0.28247321146152865
evayjnl8c,0.578464630718265
xk9xtbtwf,0.382838683966336
v17sgqnpm,0.6903250608594906
uqtfsl3s3,0.6672253893020428
zbathzwbf,0.47847076938203503
crebscm0g,0.7280442176686789
qtuy2btfz,0.4256816575210084
ybyb0dxtb,0.46392584177506785
knwsczm2i,0.6086175049683268
jeosacjzh,0.6822096881428645
lagi5lptu,0.30032265095503
drsgcz0qi,0.3378039703698581
434hwk6my,0.3390598458896162
v5nw5icqu,0.6688418690840455
1xcscpwz9,0.6512825036980091
ncssvaumo,0.6682893703062052
5dsto0fml,0.5796241634511191
ccmyadqra,0.40131619979065325
b6ilpwtfs,0.7576662489549143
ninld7piy,0.4837887566433089
rplvb1a0g,0.501531412570564
nhpo0xcjh,0.46057147456150554
cqwhpatkp,0.49158171769115644
h9tqgciqu,0.7339442161962471
jariqwwfw,0.7893122356168116
jczpdqiov,0.5266565562750396
xnkmcmatl,0.4283921451582343
aol8rt2km,0.5525581074320802
qdinfydqa,0.6240114654290111
mdifcxxls,0.6277742546970828
5ymd1n67d,0.7331365362953414
yhcugurmu,0.6419506577145979
edff2pil0,0.3546068588225699
4vgx80cmi,0.6297102160030029
b3ztif9z6,0.468841489849646
qn9qmh1nd,0.4086917487396411
nrolsgsne,0.452934922484199
tia1wt0rj,0.5532240423141346
uevdcnuba,0.7731593804409529
xt6pkvyqh,0.43227051055926824
dqdscrmre,0.5967614146233334
f78edkujn,0.5377138226713891
p55jxck1y,0.5360425607813822
2kddbxvgk,0.6105245163790906
d7ljqq2gj,0.6158171414290994
kw6bqnjza,0.6317833467619391
6rg5zl36r,0.3875326790161762
ucdd0fgep,0.3431882788706797
4egumq2ri,0.47361538512263096
uae200skt,0.6721871931030159
ltakrywmd,0.4997244821157402
gkve1xqtv,0.4858574017028817
duovxsb4z,0.48275414353505725
wscjn6ce3,0.540551778593716
aq5chstja,0.311212954144019
nqrdcm2bm,0.7456925339142031
yuycl85it,0.47827937315885577
zamtxr0wv,0.5568501247837212
tlgvgicbv,0.3028576387697093
ygvlvsz8h,0.43893260644665283
wvlac7ubd,0.3224144772286371
f2cn16qmb,0.4731805391217815
9zpzesz3o,0.6323317769912067
1gbzfqrrm,0.34384573208708935
3rqktmuiz,0.2938459046198038
ivdkw94jo,0.6195206448898332
m4mamxrzy,0.6221078744532648
i0wqtq01x,0.5342901471866959
ckcshpbdp,0.4251970674292034
ypxovfafb,0.6557044778853671
lepz21jr7,0.5614949712710686
9zoqijzmv,0.48567576380681954
hbsm5kbr9,0.5474281581906074
fk6oiocjo,0.4802057543035738
znxwja6dk,0.5656245259474718
nakzazun6,0.36830459739476673
xlob6r36s,0.5956531560420226
cz16aggv8,0.48773792947483907
hni48j1eo,0.520407762164034
roeh3js4e,0.5483897075173341
1mb9b7w3l,0.35999537973639845
il5ymbce8,0.5201861248886783
mrvqcbgtu,0.35054304501816624
r7loxwbzp,0.45560186411835024
3azujdsyd,0.531696812628927
hq3v124pi,0.5914848745846919
sgmnekiof,0.4245778010375004
vusc33fop,0.4414467151817911
dvvettzof,0.2673324380807621
kpubl1hkq,0.45303980232166086
ndrre7qvn,0.6745751371696116
sxpjne0pp,0.39096900768675785
qq80oxmnb,0.2611024311047797
jgkshht3g,0.39518111652917187
7cv8ojcte,0.34522652319453545
faatgksn3,0.6845435060930669
cjlajj2wi,0.40796974268478514
9zdw5d9w1,0.30074665764590697
4wyw066kq,0.5346696782266944
lneksflud,0.767746094812831
q7u8amgre,0.8004764475008708
uz2meqliy,0.652840354797606
get8cff9g,0.5027486757932491
xixlypc5n,0.6745630650213915
vbohianj8,0.554569003784833
xnytmelga,0.4321355288089945
h6eobfmrs,0.7205532079601681
pd19llwhq,0.2892560125316508
7qjvdgc7d,0.5182613526193964
0yltrdgmb,0.3288351241778399
smtbemsvt,0.5522506115236657
zlcezqx9l,0.45586303185237137
zltewwyxz,0.3118854392670083
hz9bkbpog,0.2930915236469885
ezma80oxq,0.5588562824533561
scipmqzgc,0.5545642397994068
zyaheqnni,0.6355573510226119
eixlhotqp,0.4873829282843606
antqf5xhh,0.57557886907421
0xnqc3chr,0.5927703345826199
xivcdxsck,0.3627735802062575
eiglg2tcl,0.33812253663429404
4e47rdhua,0.3689121793249358
8qiinkd5o,0.5822896665487973
4llloswjy,0.5347232612019657
rm1bplkor,0.7215007546926216
kvhukouxv,0.3715296568240092
cpmau6mbs,0.3417532565295404
owco92aca,0.5476322244238747
gcmlbl2od,0.35717314607543865
25psbjpto,0.6166034653900436
o9fle24n1,0.5735579261051885
ywhiuivry,0.5708224469448299
j6cuaeoa0,0.4695192647329528
uz8kuj3kk,0.3576474560655465
1rxa25q9j,0.5092108328503945
9xmsfkhgv,0.6123057415914452
wkqyomjcp,0.37040115569871473
x6pdw2aav,0.4236824180138219
acub1cwgo,0.4716848089664364
nnxywaxwl,0.40652043234171187
vi9gluska,0.7392719405638128
f0wppwzdz,0.29574008153295994
zjiqsuvx6,0.4830120860829529
kxbj3276b,0.4262755447720596
mqgjwvzdc,0.4496379692779128
yyrpwb7ae,0.6188610944399706
pbnxbutjd,0.402270684943697
zyery8fkv,0.773064507897694
oubgsokla,0.5432566835233976
g84ezx82d,0.4244579269650341
avjk3xmoo,0.5434892118125193
lpkkmgzaq,0.3906935835959125
rj5bekkke,0.38280757906323637
yarmpaw7b,0.5493652805280882
7j3yrtmrp,0.5739733453755603
z2ce5tvwk,0.7686177597681885
mpiayujaf,0.4024578646173823
cgjinnxoc,0.4093816347860924
kzvd2c5is,0.5183423470209585
tsr2hd8qd,0.4934119452668312
ivuvcreoi,0.5371428731633727
cnq8zzpkg,0.4696564788616726
mwfwidsrp,0.47950359063820647
m8dausuzq,0.4589508614037521
vyd5yipbi,0.6828669266639431
h7sdd68al,0.7114842984789752
7hbp3usst,0.4633561556942332
boovmabsb,0.323404586630661
bscincpuo,0.3177138114890301
odmxqtnyc,0.7555274853865162
gykdusbp1,0.5801484088634414
pzfkvyq3h,0.4353399531295281
u6a6cs4b0,0.545714453749978
trd2tavj2,0.4120228070020524
upw7tjyob,0.535261982909494
zld6tpww9,0.5119996335840205
v6nuizpfu,0.4325439808784662
b85ilfdtd,0.3686457915562569
dkoouiaiz,0.34935626394403985
6hecag56b,0.40541410043689324
albju93zm,0.4614304596810901
txqva5gvw,0.4004373612537187
6i07akpgp,0.5019117165107421
jzwpqx8zc,0.5840566869868322
piya9plmf,0.6223211092024847
uob9yrbmq,0.45567875363864796
gmjfc5jfg,0.3920579763807919
ap2vgcqmw,0.41355151206196783
pd18dsiyz,0.39581623994749354
so24hvgau,0.5385148167078463
uab0zvugz,0.4989626361852716
xr3qxsbx2,0.45354773448145425
0uhhp6xoy,0.4590504160836252
broe6y0e4,0.371406269619247
to0gdxyj6,0.5113465237746327
kukctp1xe,0.4118164423708044
